DateTime,AddedIPs,RemovedIPs
1508766122,2,1
1508768521,20,0
1508769722,2,13
1508770921,8,0
1508771522,1,0
1508772121,0,3
1508772721,0,1
1508773922,0,1
1508774521,1,1
1508775721,10,1
1508776921,3,3
1508777521,3,0
1508778121,1,0
1508779321,1,6
1508779922,3,3
1508780521,0,4
1508782322,1,1
1508782921,1,0
1508783522,0,2
1508784121,3,1
1508785322,2,2
1508785921,4,0
1508786521,4,5
1508787721,3,1
1508788321,0,1
1508788922,1,0
1508790121,2,1
1508791322,1,0
1508791922,0,1
1508792522,1,3
1508793122,5,1
1508793721,2,6
1508794321,0,8
1508794922,1,0
1508796121,0,7
1508797321,1,4
1508797921,0,1
1508799121,0,4
1508799722,1,0
1508800921,10,1
1508801522,2,0
1508802121,0,3
1508804522,2,7
1508805721,18,1
1508806921,3,12
1508807522,3,0
1508808122,0,2
1508809322,1,1
1508810522,2,1
1508811121,1,0
1508811721,0,3
1508814122,0,3
1508814722,3,0
1508815321,8,3
1508816521,4,9
1508817721,2,3
1508818322,2,0
1508818922,0,3
1508820122,1,0
1508821321,2,6
1508822522,12,0
1508823122,15,0
1508823722,5,1
1508824322,0,2
1508824921,2,0
1508825521,0,3
1508826121,0,2
1508826722,1,0
1508829121,1,5
1508829722,1,0
1508830322,1,10
1508831522,0,7
1508832721,0,3
1508834523,17,8
1508835722,11,5
1508836922,4,2
1508838122,0,1
1508838721,0,1
1508839321,2,0
1508840521,1,2
1508841121,2,0
1508842922,2,4
1508844122,2,0
1508846521,0,1
1508847721,1,0
1508848921,0,3
1508849522,20,0
1508851322,3,0
1508852521,1,0
1508853122,0,2
1508853722,40,3
1508854322,8,0
1508856121,5,1
1508857322,1,2
1508857922,1,0
1508858521,1,0
1508859721,3,1
1508862121,0,5
1508862721,1,0
1508863322,15,1
1508863922,10,0
1508865122,2,7
1508865722,0,5
1508866922,3,2
1508867522,6,0
1508868121,4,1
1508870522,2,1
1508871121,6,1
1508871722,9,0
1508872322,9,0
1508872921,3,4
1508874121,0,2
1508874722,5,0
1508875321,3,4
1508876522,1,2
1508877122,0,7
1508878922,2,1
1508879522,1,7
1508880122,0,2
1508881322,4,4
1508881921,0,9
1508882521,1,2
1508883722,4,0
1508884322,0,4
1508884921,0,1
1508885521,0,8
1508886122,1,4
1508886722,1,0
1508887321,1,0
1508887921,1,0
1508888522,0,3
1508889122,0,4
1508889721,0,1
1508890922,4,3
1508891522,1,5
1508892122,2,0
1508893322,7,15
1508893922,9,0
1508894521,1,0
1508895121,1,3
1508895722,0,1
1508896922,2,9
1508897522,3,5
1508898722,2,3
1508899322,4,1
1508900522,3,1
1508901721,0,3
1508902322,0,1
1508903522,2,1
1508904122,0,2
1508904721,0,2
1508905321,0,4
1508906522,5,7
1508907721,2,4
1508908922,0,7
1508909521,0,4
1508910722,3,2
1508911321,4,0
1508911921,2,6
1508913122,3,7
1508913722,5,0
1508914321,0,1
1508915522,0,3
1508916122,0,1
1508917922,21,0
1508918521,3,0
1508919122,0,2
1508919721,2,3
1508920921,2,1
1508923922,0,6
1508925721,12,4
1508926322,1,2
