DateTime,AddedIPs,RemovedIPs
1508581521,20,0
1508582333,21,390
1508584231,50,391
1508585125,10,0
1508586032,23,288
1508586876,12,0
1508587832,19,193
1508589026,32,177
1508590376,57,31
1508591432,33,90
1508592510,18,2
1508593532,19,98
1508594501,24,109
1508595331,15,0
1508596221,0,7492
1508597130,7401,0
1508598867,37,72
1508599834,37,90
1508600638,13,0
1508601683,18,57
1508602472,24,2
1508603301,6,1
1508604329,14,55
1508605830,33,25
1508606880,28,0
1508607906,0,7309
1508609661,7215,0
1508610502,16,2
1508611353,28,217
1508613033,42,133
1508614831,37,93
1508615728,21,0
1508616634,26,65
1508617564,17,0
1508618434,20,136
1508619334,28,1
1508620232,13,85
1508621312,17,0
1508622330,11,63
1508623348,15,103
1508624902,25,0
1508625742,0,6633
1508626590,6591,0
1508627434,18,46
1508629523,55,111
1508631033,45,62
1508632106,25,0
1508633122,0,6515
1508634641,6365,0
1508636543,38,123
1508638228,36,88
1508640330,40,141
1508640981,14,0
1508641825,18,82
1508642902,25,1
1508643935,28,203
1508644807,0,5926
1508645734,5866,0
1508647348,30,135
1508648822,29,79
1508651039,51,139
1508651853,22,0
1508652925,18,66
1508653705,8,1
1508654728,13,127
1508655900,18,20
1508656834,14,0
1508658039,22,53
1508660063,26,33
1508660903,7,4
1508661756,14,97
1508662756,13,91
1508663734,19,25
1508664931,25,237
1508666692,36,149
1508667635,20,3
1508668835,24,238
1508670634,35,72
1508671827,26,36
1508672975,25,14
1508675160,39,27
1508676035,23,52
1508676891,22,1
1508677835,20,37
1508678724,15,1
1508679627,81,44
1508681350,39,29
1508682514,20,0
1508683531,28,61
1508684351,15,24
1508685327,23,3
1508686229,19,51
1508686948,18,12
1508688635,35,22
1508689465,21,0
1508690432,25,191
1508690550,1,0
1508691707,47,80
1508692535,23,2
1508693432,11,25
1508694333,33,11
1508696074,50,36
1508697028,14,24
1508697936,22,11
1508699441,34,18
1508700505,29,0
1508701531,36,53
1508703027,37,27
1508704101,22,1
1508705026,13,45
1508706639,38,24
1508707682,13,0
1508708546,20,44
1508709649,15,32
1508710526,21,1
1508711431,58,36
1508712840,36,10
1508713771,38,15
1508714684,29,0
1508715632,18,55
1508715770,5,0
1508717440,29,26
1508718609,0,4746
1508719474,4749,0
1508721043,42,35
1508721931,18,1
1508722953,25,62
1508723783,18,0
1508724630,25,30
1508725598,26,1
1508726726,45,68
1508728450,0,4751
1508729495,4716,0
1508731834,48,47
1508732901,21,1
1508733928,25,57
1508734583,12,0
1508735442,19,27
1508735676,6,0
1508736634,21,42
1508737447,17,0
1508738181,11,1
1508739030,13,37
1508740230,29,31
1508741094,22,14
1508742138,26,17
1508743073,17,0
1508744002,38,33
1508744554,14,0
1508746464,40,28
1508747410,48,50
1508748130,0,4758
1508748985,4809,0
1508749837,18,32
1508750903,39,0
1508751930,31,39
1508752587,16,1
1508753433,41,52
1508754514,52,0
1508755358,71,32
1508757033,228,28
1508758843,49,52
1508759720,25,1
1508760556,18,64
1508762127,38,33
1508763331,34,8
1508764232,26,30
1508765122,25,1
1508766030,25,54
1508767264,50,22
1508768139,22,1
1508769032,32,53
1508769925,34,0
1508771423,34,35
1508772546,27,0
1508773346,0,5206
1508774180,5195,0
1508775039,30,21
1508776101,21,1
1508777003,32,54
1508777875,28,1
1508778928,37,22
1508779837,36,41
1508780547,22,17
1508782462,44,43
1508783429,21,29
1508784323,13,11
1508786062,48,37
1508787637,58,56
1508788581,56,2
1508789439,41,34
1508789661,10,0
1508790631,24,26
1508791531,29,6
1508792192,19,0
1508793027,0,5363
1508794102,5431,0
1508795125,28,48
1508796277,49,27
1508797234,29,0
1508798260,36,34
1508798544,16,18
1508799858,26,43
1508800832,48,1
1508802030,64,60
1508804434,123,30
1508805643,73,48
1508807149,92,30
1508808036,45,0
1508808501,11,1
1508809359,35,50
1508810189,27,0
1508811037,31,32
1508812092,0,5742
1508813134,5769,0
1508814181,32,26
1508815238,43,1
1508816128,66,28
1508816552,28,17
1508817707,48,19
1508818532,33,0
1508819434,48,40
1508820160,41,13
1508821834,106,40
1508823027,90,29
1508823832,76,4
1508824853,66,17
1508825731,50,0
1508826643,40,33
1508827532,68,10
1508829270,79,13
1508830145,56,0
1508831730,109,33
1508832629,62,21
1508833843,75,35
1508834546,26,13
1508835681,68,30
1508836533,46,0
1508837301,39,0
1508838310,46,30
1508839325,42,32
1508840072,27,0
1508841037,76,33
1508841935,128,1
1508843270,169,28
1508844168,105,1
1508845233,131,31
1508846127,40,0
1508847040,43,42
1508848101,71,0
1508848945,46,47
1508850266,95,26
1508851236,58,0
1508852433,70,47
1508853612,90,31
1508854528,0,7630
1508855302,7740,0
1508856329,60,44
1508856982,43,0
1508857834,60,23
1508860520,93,63
1508861435,21,44
1508862634,31,38
1508863348,55,25
1508865032,188,34
1508866105,110,0
1508867128,55,52
1508867787,26,0
1508868633,47,24
1508870431,88,68
1508872529,121,28
1508873426,41,47
1508874324,61,12
1508876054,0,8338
1508876903,8431,0
1508877929,61,41
1508878587,25,1
1508879443,42,21
1508880619,46,36
1508882334,86,46
1508883328,32,6
1508884236,41,49
1508885135,56,16
1508885948,26,19
1508886935,33,3
1508887832,60,52
1508888542,30,15
1508889381,35,0
1508890234,45,28
1508890473,8,0
1508891429,0,8724
1508892146,8735,0
1508893837,94,36
1508894902,65,0
1508895930,55,44
1508897346,80,62
1508898175,55,1
1508899235,65,57
1508900131,55,1
1508900939,43,20
1508901264,22,0
1508902226,77,29
1508903115,0,9096
1508904634,9195,0
1508905702,58,1
1508906726,86,51
1508907597,39,25
1508908540,57,3
1508909310,41,6
1508910993,81,29
1508911840,30,45
1508913748,81,63
1508915664,89,36
1508916645,0,9498
1508917358,9519,0
1508918182,29,2
1508919039,28,81
1508920107,32,2
1508920970,30,72
1508921928,38,32
1508922929,23,7
1508923799,42,80
1508924553,38,1
1508925391,33,2
1508926239,27,283
1508927345,56,1
